tenant-a,tenant-b,tenant-c,tenant-d
1.0000,0.9889,0.9936,0.9955
0.9889,1.0000,0.9886,0.9902
0.9936,0.9886,1.0000,0.9927
0.9955,0.9902,0.9927,1.0000
