tenant-a,tenant-b,tenant-c,tenant-d
1.0000,0.2679,0.2997,0.3672
0.2679,1.0000,0.1447,0.2201
0.2997,0.1447,1.0000,0.1814
0.3672,0.2201,0.1814,1.0000
