tenant-a,tenant-b,tenant-c,tenant-d
1.0000,0.5617,0.4313,0.4339
0.5617,1.0000,0.5331,0.8351
0.4313,0.5331,1.0000,0.3258
0.4339,0.8351,0.3258,1.0000
