,value
count,5.0
mean,0.1179631641459965
std,0.01615281928722394
min,0.0949376282854315
25%,0.1142773815405442
50%,0.1142773815405442
75%,0.1296748021195343
max,0.1366486272439282
skewness,-0.27704544591765445
kurtosis,-1.0620351277095392
median,0.1142773815405442
iqr,0.0153974205789901
cv,0.13693104456940888
