,value
count,93.0
mean,0.015764003084787266
std,0.0005686280849429555
min,0.014515151515151349
25%,0.0153030303030297
50%,0.0158939393939387
75%,0.016166666666665698
max,0.016878787878787098
skewness,-0.12329902073020063
kurtosis,-0.840216457028347
median,0.0158939393939387
iqr,0.0008636363636359973
cv,0.03607130002985717
