,value
count,11.0
mean,251.6553795064042
std,98.9607089278343
min,30.65856165889545
25%,205.65505607635325
50%,282.6596938497372
75%,313.13336224356806
max,381.347674152067
skewness,-0.8286449409524058
kurtosis,0.2830506646486035
median,282.6596938497372
iqr,107.47830616721481
cv,0.393238996606929
