,value
count,190.0
mean,0.0005526434792105051
std,0.00027553162916970204
min,0.00027477687116835004
25%,0.00033204026936165
50%,0.00052187552785275
75%,0.000614681315099225
max,0.0012118151128309
skewness,1.1957457953017603
kurtosis,0.3063606929887679
median,0.00052187552785275
iqr,0.000282641045737575
cv,0.4985703071414518
