,value
count,190.0
mean,0.015454178137965159
std,0.0007122208603534228
min,0.012424242424242449
25%,0.015080303030303013
50%,0.0154696969696962
75%,0.015833333333332936
max,0.01712121212121205
skewness,-1.018504362035895
kurtosis,3.925484753084919
median,0.0154696969696962
iqr,0.0007530303030299224
cv,0.04608597454974079
