,value
count,56.0
mean,1.9145968744251205
std,0.5970192772594481
min,0.0
25%,1.8201521042535904
50%,2.0368067348512424
75%,2.265593252041679
max,2.49957564979539
skewness,-2.2686651484354066
kurtosis,4.985741386654528
median,2.0368067348512424
iqr,0.44544114778808863
cv,0.3118250558299433
