,value
count,93.0
mean,0.5288705976783683
std,0.11217870010263128
min,0.1807791593227393
25%,0.5304072906730312
50%,0.5674885568928836
75%,0.5863170391491114
max,0.6603759562314754
skewness,-2.0968703414313232
kurtosis,3.4307986384525684
median,0.5674885568928836
iqr,0.05590974847608021
cv,0.2121099198841312
