,value
count,244.0
mean,548.7628993295841
std,46.0019241992893
min,228.79878358897275
25%,523.085963544598
50%,554.7786850717806
75%,580.7708701609481
max,619.8428865115241
skewness,-2.299058596853369
kurtosis,11.647773518207638
median,554.7786850717806
iqr,57.68490661635008
cv,0.08382841525090198
