,t_statistic,p_value,is_significant,effect_size,effect_magnitude,mean_difference,percent_change
2 - Attack_vs_3 - Recovery,17.932362448600834,1.6632609051554584e-46,True,1.1564359344780486,large,-2864130775.2489796,-93.12223850802312
