,value
count,190.0
mean,0.14345747437924572
std,0.19248312301075038
min,0.0
25%,0.0144554909882968
50%,0.0509315277439495
75%,0.1634394263234925
max,0.5398619239803946
skewness,1.1727108663862242
kurtosis,-0.47431713842007506
median,0.0509315277439495
iqr,0.14898393533519572
cv,1.3417434249671782
