PC1,PC2,PC3,PC4
0.29,1.45,0.00,0.00
0.32,1.48,0.00,0.00
0.35,1.68,0.00,0.00
0.37,1.60,0.00,0.00
0.40,1.47,0.00,0.00
0.41,1.10,0.00,0.00
0.44,1.16,0.00,0.00
0.47,1.36,0.00,0.00
0.50,1.33,0.00,0.00
0.52,1.21,0.00,0.00
0.56,1.49,0.00,0.00
0.58,1.41,0.00,0.00
0.61,1.64,0.00,0.00
0.62,1.24,0.00,0.00
0.66,1.38,0.00,0.00
0.69,1.74,0.00,0.00
0.71,1.53,0.00,0.00
0.75,1.67,0.00,0.00
0.76,1.41,0.00,0.00
0.78,1.16,0.00,0.00
0.82,1.42,0.00,0.00
0.83,1.06,0.00,0.00
0.85,1.12,0.00,0.00
0.89,1.47,0.00,0.00
0.90,1.04,0.00,0.00
0.94,1.23,0.00,0.00
0.98,1.59,0.00,0.00
1.01,1.59,0.00,0.00
1.03,1.61,0.00,0.00
1.05,1.49,0.00,0.00
1.06,0.99,0.00,0.00
1.10,1.23,0.00,0.00
1.13,1.47,0.00,0.00
1.15,1.25,0.00,0.00
1.18,1.36,0.00,0.00
1.19,1.04,0.00,0.00
1.23,1.30,0.00,0.00
1.26,1.58,0.00,0.00
1.29,1.55,0.00,0.00
1.32,1.66,0.00,0.00
1.34,1.59,0.00,0.00
1.36,1.40,0.00,0.00
1.39,1.48,0.00,0.00
1.42,1.48,0.00,0.00
1.45,1.74,0.00,0.00
1.48,1.66,0.00,0.00
1.49,1.30,0.00,0.00
1.52,1.54,0.00,0.00
1.55,1.38,0.00,0.00
1.56,1.10,0.00,0.00
1.60,1.46,0.00,0.00
1.62,1.25,0.00,0.00
1.64,1.18,0.00,0.00
1.68,1.44,0.00,0.00
1.69,1.10,0.00,0.00
1.73,1.35,0.00,0.00
1.76,1.58,0.00,0.00
1.78,1.39,0.00,0.00
1.81,1.48,0.00,0.00
1.84,1.48,0.00,0.00
1.86,1.39,0.00,0.00
1.88,1.34,0.00,0.00
1.89,0.86,0.00,0.00
1.93,1.21,0.00,0.00
1.97,1.41,0.00,0.00
1.98,1.22,0.00,0.00
2.01,1.15,0.00,0.00
2.05,1.52,0.00,0.00
2.07,1.27,0.00,0.00
2.09,1.15,0.00,0.00
2.10,0.77,0.00,0.00
2.14,1.37,0.00,0.00
2.18,1.53,0.00,0.00
2.19,1.18,0.00,0.00
2.22,1.44,0.00,0.00
2.25,1.38,0.00,0.00
2.28,1.38,0.00,0.00
2.29,0.97,0.00,0.00
2.31,0.92,0.00,0.00
2.35,1.33,0.00,0.00
2.38,1.30,0.00,0.00
2.39,1.08,0.00,0.00
2.43,1.46,0.00,0.00
2.46,1.53,0.00,0.00
2.49,1.45,0.00,0.00
-2.47,-0.91,-0.00,-0.00
-2.45,-0.91,-0.00,-0.00
-2.42,-0.83,-0.00,-0.00
-2.39,-0.84,-0.00,-0.00
-2.36,-0.83,-0.00,-0.00
-2.34,-0.84,-0.00,-0.00
-2.31,-0.84,-0.00,-0.00
-2.29,-0.84,-0.00,-0.00
-2.26,-0.85,-0.00,-0.00
-2.24,-0.89,-0.00,-0.00
-2.21,-0.92,-0.00,-0.00
-2.19,-0.92,-0.00,-0.00
-2.16,-0.93,-0.00,-0.00
-2.14,-0.93,-0.00,-0.00
-2.11,-0.93,-0.00,-0.00
-2.09,-0.93,-0.00,-0.00
-2.06,-0.93,-0.00,-0.00
-2.03,-0.93,-0.00,-0.00
-2.01,-0.92,-0.00,-0.00
-1.98,-0.91,-0.00,-0.00
-1.95,-0.91,-0.00,-0.00
-1.93,-0.91,-0.00,-0.00
-1.90,-0.91,-0.00,-0.00
-1.87,-0.90,-0.00,-0.00
-1.84,-0.90,-0.00,-0.00
-1.82,-0.90,-0.00,-0.00
-1.79,-0.91,-0.00,-0.00
-1.77,-0.90,-0.00,-0.00
-1.74,-0.91,-0.00,-0.00
-1.72,-0.90,-0.00,-0.00
-1.69,-0.91,-0.00,-0.00
-1.66,-0.91,-0.00,-0.00
-1.63,-0.90,-0.00,-0.00
-1.61,-0.90,-0.00,-0.00
-1.58,-0.91,-0.00,-0.00
-1.55,-0.91,-0.00,-0.00
-1.53,-0.91,-0.00,-0.00
-1.50,-0.91,-0.00,-0.00
-1.47,-0.91,-0.00,-0.00
-1.45,-0.91,-0.00,-0.00
-1.42,-0.91,-0.00,-0.00
-1.40,-0.91,-0.00,-0.00
-1.37,-0.92,-0.00,-0.00
-1.34,-0.91,-0.00,-0.00
-1.32,-0.91,-0.00,-0.00
-1.29,-0.92,-0.00,-0.00
-1.26,-0.91,-0.00,-0.00
-1.24,-0.92,-0.00,-0.00
-1.21,-0.92,-0.00,-0.00
-1.19,-0.91,-0.00,-0.00
-1.16,-0.92,-0.00,-0.00
-1.13,-0.92,-0.00,-0.00
-1.11,-0.92,-0.00,-0.00
-1.08,-0.93,-0.00,-0.00
-1.05,-0.93,-0.00,-0.00
-1.03,-0.92,-0.00,-0.00
-1.00,-0.92,-0.00,-0.00
-0.97,-0.92,-0.00,-0.00
-0.95,-0.93,-0.00,-0.00
-0.92,-0.93,-0.00,-0.00
-0.90,-0.93,-0.00,-0.00
-0.87,-0.93,-0.00,-0.00
-0.85,-0.93,-0.00,-0.00
-0.82,-0.93,-0.00,-0.00
-0.79,-0.94,-0.00,-0.00
-0.77,-0.93,-0.00,-0.00
-0.74,-0.94,-0.00,-0.00
-0.71,-0.93,-0.00,-0.00
-0.69,-0.93,-0.00,-0.00
-0.66,-0.94,-0.00,-0.00
-0.64,-0.94,-0.00,-0.00
-0.61,-0.94,-0.00,-0.00
-0.58,-0.94,-0.00,-0.00
-0.56,-0.95,-0.00,-0.00
-0.53,-0.94,-0.00,-0.00
-0.50,-0.95,-0.00,-0.00
-0.48,-0.94,-0.00,-0.00
-0.45,-0.94,-0.00,-0.00
-0.42,-0.94,-0.00,-0.00
-0.40,-0.94,-0.00,-0.00
-0.37,-0.95,-0.00,-0.00
-0.35,-0.95,-0.00,-0.00
-0.32,-0.95,-0.00,-0.00
-0.30,-0.95,-0.00,-0.00
-0.27,-0.95,-0.00,-0.00
-0.24,-0.95,-0.00,-0.00
-0.22,-0.95,-0.00,-0.00
-0.19,-0.95,-0.00,-0.00
-0.16,-0.95,-0.00,-0.00
-0.14,-0.95,-0.00,-0.00
-0.11,-0.95,-0.00,-0.00
-0.09,-0.96,-0.00,-0.00
-0.06,-0.96,0.00,0.00
-0.04,-0.95,-0.00,0.00
-0.01,-0.97,0.00,0.00
0.02,-0.96,-0.00,0.00
0.04,-0.96,-0.00,0.00
0.07,-0.96,0.00,0.00
0.10,-0.96,-0.00,0.00
0.12,-0.97,-0.00,0.00
0.15,-0.96,-0.00,0.00
0.18,-0.96,-0.00,0.00
0.20,-0.97,-0.00,0.00
0.23,-0.97,-0.00,0.00
0.25,-0.96,-0.00,0.00
0.28,-0.97,0.00,0.00
0.31,-0.97,-0.00,0.00
0.33,-0.98,-0.00,0.00
0.36,-0.98,0.00,0.00
0.39,-0.97,-0.00,0.00
0.41,-0.98,0.00,0.00
0.44,-0.97,0.00,0.00
0.47,-0.97,-0.00,0.00
0.49,-0.98,0.00,0.00
0.52,-0.98,-0.00,0.00
0.54,-0.98,-0.00,0.00
0.57,-0.99,0.00,0.00
0.59,-0.98,-0.00,0.00
0.62,-0.98,-0.00,0.00
0.65,-0.98,-0.00,0.00
0.67,-0.98,0.00,0.00
0.70,-0.99,0.00,0.00
0.73,-0.99,-0.00,0.00
0.75,-0.99,0.00,0.00
0.78,-0.99,0.00,0.00
0.80,-0.98,0.00,0.00
0.83,-0.99,0.00,0.00
0.85,-0.99,0.00,0.00
0.88,-0.99,0.00,0.00
0.91,-1.00,0.00,0.00
0.94,-1.00,0.00,0.00
0.96,-0.99,0.00,0.00
0.99,-0.99,0.00,0.00
1.02,-0.99,0.00,0.00
1.04,-0.99,0.00,0.00
1.07,-1.00,0.00,0.00
1.09,-1.00,0.00,0.00
1.12,-1.00,0.00,0.00
1.14,-1.00,-0.00,0.00
1.17,-1.00,0.00,0.00
1.20,-1.01,-0.00,0.00
1.22,-1.00,-0.00,0.00
1.25,-1.00,0.00,0.00
1.27,-1.00,0.00,0.00
1.30,-1.00,0.00,0.00
1.33,-1.01,0.00,0.00
1.35,-1.01,0.00,0.00
1.38,-1.00,0.00,0.00
1.40,-1.01,0.00,0.00
1.43,-1.01,0.00,0.00
1.46,-1.01,0.00,0.00
1.48,-1.02,0.00,0.00
1.51,-1.01,0.00,0.00
1.53,-1.02,-0.00,0.00
1.56,-1.02,0.00,0.00
1.59,-1.01,0.00,0.00
1.61,-1.02,0.00,0.00
1.64,-1.02,0.00,0.00
1.67,-1.02,0.00,0.00
1.69,-1.03,0.00,0.00
1.72,-1.02,0.00,0.00
1.74,-1.02,0.00,0.00
1.77,-1.03,0.00,0.00
1.79,-1.03,0.00,0.00
1.82,-1.04,0.00,0.00
1.85,-1.03,0.00,0.00
1.88,-1.03,0.00,0.00
1.90,-1.03,0.00,0.00
1.93,-1.03,0.00,0.00
1.95,-1.03,0.00,0.00
1.98,-1.03,-0.00,0.00
2.01,-1.03,0.00,0.00
2.03,-1.04,0.00,0.00
2.05,-1.03,0.00,0.00
2.08,-1.03,0.00,0.00
2.11,-1.03,0.00,0.00
2.13,-1.03,-0.00,0.00
2.16,-1.03,0.00,0.00
2.19,-1.04,0.00,0.00
2.21,-1.04,-0.00,0.00
2.24,-1.04,0.00,0.00
2.27,-1.04,0.00,0.00
2.29,-1.04,-0.00,0.00
2.32,-1.05,0.00,0.00
2.34,-1.04,0.00,0.00
2.37,-1.04,-0.00,0.00
2.39,-1.05,0.00,0.00
