PC1,PC2,PC3,PC4
-0.19,-0.84,-0.00,-0.00
-0.16,-0.84,-0.00,-0.00
-0.14,-0.84,-0.00,-0.00
-0.12,-0.84,-0.00,-0.00
-0.10,-0.84,-0.00,-0.00
-0.08,-0.84,-0.00,-0.00
-0.06,-0.84,-0.00,-0.00
-0.04,-0.84,-0.00,-0.00
-0.02,-0.84,-0.00,-0.00
-0.00,-0.84,0.00,0.00
0.02,-0.84,-0.00,-0.00
0.04,-0.84,0.00,0.00
0.06,-0.84,-0.00,-0.00
0.08,-0.84,0.00,0.00
0.10,-0.84,-0.00,-0.00
0.12,-0.84,-0.00,-0.00
0.14,-0.84,0.00,-0.00
0.16,-0.84,-0.00,-0.00
0.18,-0.84,-0.00,-0.00
0.20,-0.84,0.00,0.00
0.22,-0.84,0.00,0.00
0.24,-0.84,0.00,0.00
0.26,-0.84,0.00,0.00
0.28,-0.84,0.00,0.00
0.30,-0.84,0.00,0.00
0.32,-0.84,0.00,0.00
0.34,-0.84,0.00,-0.00
0.36,-0.84,0.00,-0.00
0.38,-0.84,0.00,-0.00
0.40,-0.84,0.00,-0.00
0.42,-0.84,-0.00,-0.00
0.44,-0.84,-0.00,-0.00
0.46,-0.84,0.00,0.00
0.48,-0.84,0.00,0.00
0.50,-0.84,0.00,0.00
0.52,-0.84,0.00,0.00
0.54,-0.84,0.00,0.00
0.56,-0.84,0.00,0.00
0.58,-0.84,0.00,0.00
0.59,-0.84,0.00,-0.00
0.61,-0.84,0.00,-0.00
0.63,-0.83,0.00,0.00
0.65,-0.83,0.00,0.00
0.66,-0.83,0.00,-0.00
0.68,-0.83,0.00,-0.00
0.70,-0.83,0.00,0.00
0.72,-0.83,0.00,-0.00
0.74,-0.83,0.00,0.00
0.76,-0.83,0.00,-0.00
0.78,-0.83,0.00,0.00
0.81,-0.83,0.00,-0.00
0.83,-0.83,0.00,0.00
0.84,-0.83,0.00,0.00
0.86,-0.83,0.00,0.00
0.88,-0.83,0.00,0.00
0.90,-0.83,0.00,0.00
0.92,-0.83,0.00,0.00
0.95,-0.83,0.00,0.00
0.97,-0.83,0.00,-0.00
0.99,-0.83,0.00,0.00
1.01,-0.83,0.00,-0.00
1.03,-0.83,0.00,0.00
1.05,-0.83,0.00,0.00
1.07,-0.83,0.00,0.00
1.09,-0.83,0.00,0.00
1.11,-0.83,0.00,-0.00
1.13,-0.83,0.00,-0.00
1.15,-0.83,0.00,0.00
1.17,-0.83,0.00,0.00
1.19,-0.83,0.00,0.00
1.21,-0.83,0.00,0.00
1.23,-0.83,0.00,0.00
1.25,-0.83,0.00,-0.00
1.27,-0.83,0.00,0.00
1.29,-0.83,0.00,0.00
1.31,-0.83,0.00,0.00
1.33,-0.83,0.00,-0.00
1.35,-0.83,0.00,0.00
1.37,-0.83,0.00,0.00
1.39,-0.83,0.00,-0.00
1.41,-0.83,0.00,-0.00
1.43,-0.83,0.00,0.00
1.45,-0.83,0.00,-0.00
1.47,-0.83,0.00,0.00
1.49,-0.83,0.00,0.00
1.51,-0.83,0.00,0.00
1.53,-0.83,0.00,0.00
1.55,-0.83,0.00,0.00
1.57,-0.83,0.00,-0.00
1.59,-0.83,0.00,0.00
1.61,-0.83,0.00,0.00
1.63,-0.83,0.00,0.00
1.65,-0.83,0.00,0.00
1.67,-0.83,0.00,-0.00
1.69,-0.83,0.00,0.00
1.70,-0.83,0.00,0.00
1.72,-0.83,0.00,-0.00
1.74,-0.83,0.00,-0.00
1.75,-0.83,0.00,0.00
1.77,-0.82,0.00,0.00
1.79,-0.82,0.00,-0.00
1.82,-0.82,0.00,0.00
1.84,-0.82,0.00,0.00
1.86,-0.82,0.00,0.00
1.88,-0.82,0.00,0.00
1.90,-0.82,0.00,0.00
1.92,-0.82,0.00,0.00
1.94,-0.82,0.00,0.00
1.96,-0.82,0.00,0.00
1.98,-0.82,0.00,0.00
2.00,-0.82,0.00,0.00
2.02,-0.82,0.00,0.00
2.04,-0.82,0.00,0.00
2.06,-0.82,0.00,0.00
2.08,-0.82,0.00,0.00
2.11,-0.82,0.00,0.00
2.12,-0.82,0.00,0.00
2.14,-0.82,0.00,0.00
2.16,-0.82,0.00,0.00
2.18,-0.82,0.00,0.00
2.21,-0.82,0.00,0.00
2.23,-0.82,0.00,0.00
2.25,-0.82,0.00,0.00
2.27,-0.82,0.00,-0.00
2.29,-0.82,0.00,0.00
2.31,-0.82,0.00,0.00
2.33,-0.82,0.00,0.00
2.35,-0.82,0.00,0.00
2.37,-0.82,0.00,0.00
2.39,-0.82,0.00,-0.00
2.41,-0.82,0.00,0.00
2.42,-0.82,0.00,0.00
2.45,-0.82,0.00,-0.00
-2.48,2.62,-0.00,0.00
-2.46,2.50,-0.00,-0.00
-2.44,2.57,-0.00,0.00
-2.42,2.39,-0.00,-0.00
-2.39,1.58,-0.00,-0.00
-2.38,2.06,-0.00,-0.00
-2.36,1.93,-0.00,-0.00
-2.33,1.45,-0.00,-0.00
-2.31,1.75,-0.00,-0.00
-2.30,1.95,-0.00,-0.00
-2.27,1.62,-0.00,-0.00
-2.25,1.27,-0.00,-0.00
-2.23,1.58,-0.00,-0.00
-2.21,1.37,-0.00,-0.00
-2.19,1.60,-0.00,-0.00
-2.17,1.32,-0.00,-0.00
-2.15,1.51,-0.00,-0.00
-2.13,1.68,-0.00,-0.00
-2.11,1.65,-0.00,-0.00
-2.09,1.53,-0.00,-0.00
-2.07,1.40,-0.00,-0.00
-2.05,1.54,-0.00,-0.00
-2.03,1.39,-0.00,0.00
-2.01,1.33,-0.00,-0.00
-1.99,1.65,-0.00,0.00
-1.97,1.59,-0.00,-0.00
-1.95,1.67,-0.00,-0.00
-1.92,1.33,-0.00,-0.00
-1.91,1.56,-0.00,-0.00
-1.89,1.63,-0.00,0.00
-1.86,1.02,-0.00,-0.00
-1.84,1.29,-0.00,-0.00
-1.83,1.60,-0.00,-0.00
-1.81,1.78,-0.00,-0.00
-1.79,1.72,-0.00,-0.00
-1.77,1.62,-0.00,-0.00
-1.75,1.57,-0.00,-0.00
-1.73,1.59,-0.00,-0.00
-1.71,1.54,-0.00,-0.00
-1.69,1.32,-0.00,0.00
-1.67,1.65,-0.00,-0.00
-1.65,1.49,-0.00,-0.00
-1.63,1.60,-0.00,-0.00
-1.62,1.76,-0.00,-0.00
-1.59,1.37,-0.00,-0.00
-1.57,1.67,-0.00,-0.00
-1.56,1.75,-0.00,-0.00
-1.53,1.61,-0.00,-0.00
-1.51,1.58,-0.00,-0.00
-1.48,1.33,-0.00,0.00
-1.47,1.35,-0.00,-0.00
-1.45,1.53,-0.00,-0.00
-1.43,1.86,-0.00,-0.00
-1.41,1.64,-0.00,-0.00
-1.39,1.66,-0.00,-0.00
-1.36,1.73,-0.00,0.00
-1.34,1.69,-0.00,0.00
-1.32,1.42,-0.00,-0.00
-1.31,1.78,-0.00,-0.00
-1.28,1.45,-0.00,-0.00
-1.26,1.32,-0.00,-0.00
-1.24,1.45,-0.00,-0.00
-1.22,1.31,-0.00,-0.00
-1.21,1.84,-0.00,-0.00
-1.19,1.83,-0.00,-0.00
-1.16,1.55,-0.00,0.00
-1.14,1.08,-0.00,-0.00
-1.12,1.79,-0.00,-0.00
-1.10,1.56,-0.00,0.00
-1.08,1.28,-0.00,0.00
-1.06,1.67,-0.00,0.00
-1.04,1.76,-0.00,0.00
-1.01,1.19,-0.00,-0.00
-0.99,1.04,-0.00,0.00
-0.97,1.33,-0.00,-0.00
-0.95,1.55,-0.00,-0.00
-0.93,1.00,-0.00,-0.00
-0.92,1.61,-0.00,-0.00
-0.90,1.70,-0.00,0.00
-0.88,1.68,-0.00,-0.00
-0.85,1.36,-0.00,0.00
-0.84,1.96,-0.00,-0.00
-0.82,2.04,-0.00,-0.00
-0.80,1.72,-0.00,-0.00
-0.78,1.48,-0.00,-0.00
-0.76,1.73,-0.00,0.00
-0.74,1.96,-0.00,-0.00
-0.72,1.41,-0.00,-0.00
-0.70,1.52,-0.00,0.00
-0.68,1.81,-0.00,-0.00
-0.66,1.49,-0.00,-0.00
-0.63,1.18,-0.00,-0.00
-0.62,1.53,-0.00,-0.00
-0.60,1.72,-0.00,-0.00
-0.58,1.52,-0.00,-0.00
-0.55,0.96,-0.00,0.00
-0.54,1.70,-0.00,0.00
-0.52,1.90,-0.00,-0.00
-0.50,1.83,-0.00,-0.00
-0.48,1.61,-0.00,0.00
-0.46,1.67,-0.00,-0.00
-0.44,1.69,-0.00,-0.00
-0.43,1.63,-0.00,0.00
-0.41,2.27,-0.00,-0.00
-0.39,2.03,0.00,0.00
-0.37,1.68,-0.00,-0.00
-0.35,2.03,0.00,0.00
-0.33,2.22,0.00,0.00
-0.31,1.74,0.00,0.00
-0.29,1.51,-0.00,0.00
-0.27,1.58,0.00,0.00
-0.25,1.63,-0.00,0.00
-0.22,1.32,-0.00,0.00
-0.21,1.41,-0.00,-0.00
-0.19,1.71,-0.00,0.00
-0.17,1.80,0.00,0.00
-0.14,1.32,-0.00,0.00
-0.12,1.53,0.00,0.00
-0.11,1.75,0.00,0.00
-0.08,1.56,-0.00,-0.00
-0.06,1.11,-0.00,0.00
-0.04,1.28,-0.00,-0.00
-0.03,1.80,0.00,0.00
-0.01,1.61,0.00,0.00
0.02,1.31,0.00,0.00
0.03,1.71,0.00,0.00
0.06,1.71,0.00,0.00
0.08,1.31,0.00,0.00
0.10,1.32,0.00,0.00
0.12,1.34,0.00,0.00
0.14,1.71,0.00,0.00
0.16,1.20,-0.00,-0.00
0.18,1.43,0.00,0.00
0.20,1.68,0.00,0.00
0.22,1.56,0.00,0.00
0.24,1.19,0.00,0.00
0.26,1.48,0.00,0.00
0.28,1.52,0.00,0.00
0.30,1.65,0.00,0.00
0.32,1.17,0.00,0.00
0.34,1.35,0.00,0.00
0.36,1.83,0.00,0.00
0.38,1.54,0.00,0.00
0.40,1.70,0.00,-0.00
0.41,1.80,0.00,-0.00
0.43,1.56,0.00,0.00
0.46,1.12,0.00,0.00
0.48,1.15,0.00,0.00
0.49,1.82,0.00,0.00
0.51,1.66,0.00,0.00
0.54,1.31,0.00,0.00
0.56,1.54,0.00,0.00
0.57,1.88,0.00,0.00
0.59,1.44,0.00,0.00
0.61,1.32,0.00,0.00
0.62,1.98,0.00,0.00
0.64,1.98,0.00,0.00
0.65,2.46,0.00,-0.00
0.67,2.27,0.00,0.00
0.70,2.16,0.00,0.00
0.72,1.60,0.00,0.00
0.74,1.93,0.00,-0.00
0.76,1.94,0.00,0.00
0.79,1.40,0.00,-0.00
0.81,1.33,0.00,0.00
0.82,1.65,0.00,0.00
0.84,1.37,0.00,0.00
0.86,1.69,0.00,0.00
0.88,1.42,0.00,0.00
0.90,1.69,0.00,0.00
0.92,1.69,0.00,0.00
0.95,1.40,0.00,0.00
0.97,1.46,0.00,0.00
0.99,1.58,0.00,-0.00
1.01,1.75,0.00,0.00
1.03,1.34,0.00,0.00
1.05,1.55,0.00,0.00
1.07,1.76,0.00,0.00
1.09,1.61,0.00,0.00
1.11,1.51,0.00,0.00
1.13,1.45,0.00,0.00
1.15,1.50,0.00,0.00
1.18,0.84,0.00,0.00
1.19,1.64,0.00,0.00
1.21,1.31,0.00,0.00
1.23,1.58,0.00,0.00
1.25,1.65,0.00,0.00
1.27,1.61,0.00,0.00
1.29,1.25,0.00,0.00
1.31,1.64,0.00,0.00
1.33,1.62,0.00,0.00
1.35,1.38,0.00,0.00
1.37,1.85,0.00,0.00
1.39,1.63,0.00,0.00
1.41,1.67,0.00,0.00
1.43,1.50,0.00,0.00
1.45,1.70,0.00,0.00
1.47,1.58,0.00,0.00
1.49,1.64,0.00,0.00
1.51,1.84,0.00,0.00
1.53,1.59,0.00,0.00
1.55,1.52,0.00,0.00
1.57,1.76,0.00,0.00
1.59,1.74,0.00,0.00
1.61,1.72,0.00,0.00
1.63,1.56,0.00,0.00
1.64,1.96,0.00,0.00
1.66,1.74,0.00,0.00
1.68,2.18,0.00,0.00
1.70,1.82,0.00,0.00
1.72,1.51,0.00,0.00
1.72,2.61,0.00,0.00
1.74,2.74,0.00,0.00
1.76,2.60,0.00,0.00
1.79,2.18,0.00,0.00
1.81,2.28,0.00,0.00
1.84,1.15,0.00,0.00
1.86,1.70,0.00,0.00
1.88,1.43,0.00,0.00
1.90,1.69,0.00,0.00
1.92,1.34,0.00,0.00
1.94,1.71,0.00,0.00
1.96,1.34,0.00,0.00
1.98,1.26,0.00,0.00
2.00,1.73,0.00,0.00
2.02,1.63,0.00,0.00
2.04,1.82,0.00,0.00
2.06,1.59,0.00,0.00
2.08,1.60,0.00,0.00
2.10,1.74,0.00,0.00
2.12,1.35,0.00,0.00
2.14,1.74,0.00,0.00
2.16,1.76,0.00,0.00
2.18,1.73,0.00,0.00
2.21,1.36,0.00,0.00
2.23,1.11,0.00,0.00
2.25,1.18,0.00,-0.00
2.27,1.67,0.00,0.00
2.29,1.57,0.00,0.00
2.31,1.42,0.00,0.00
2.33,1.64,0.00,0.00
2.35,1.57,0.00,0.00
2.37,1.29,0.00,-0.00
2.39,1.44,0.00,0.00
2.40,1.74,0.00,0.00
2.43,1.56,0.00,-0.00
-2.45,-0.80,-0.00,-0.00
-2.43,-0.79,-0.00,-0.00
-2.41,-0.79,-0.00,-0.00
-2.39,-0.79,-0.00,-0.00
-2.37,-0.81,-0.00,-0.00
-2.35,-0.79,-0.00,-0.00
-2.33,-0.79,-0.00,-0.00
-2.31,-0.79,-0.00,-0.00
-2.29,-0.79,-0.00,-0.00
-2.27,-0.79,-0.00,-0.00
-2.25,-0.78,-0.00,-0.00
-2.23,-0.79,-0.00,-0.00
-2.21,-0.79,-0.00,-0.00
-2.19,-0.78,-0.00,-0.00
-2.17,-0.78,-0.00,-0.00
-2.15,-0.80,-0.00,-0.00
-2.13,-0.79,-0.00,-0.00
-2.11,-0.79,-0.00,-0.00
-2.09,-0.79,-0.00,-0.00
-2.07,-0.80,-0.00,-0.00
-2.05,-0.79,-0.00,-0.00
-2.03,-0.79,-0.00,-0.00
-2.01,-0.79,-0.00,0.00
-1.99,-0.79,-0.00,-0.00
-1.97,-0.79,-0.00,-0.00
-1.95,-0.79,-0.00,-0.00
-1.93,-0.79,-0.00,-0.00
-1.90,-0.79,-0.00,-0.00
-1.89,-0.79,-0.00,-0.00
-1.87,-0.78,-0.00,-0.00
-1.85,-0.79,-0.00,-0.00
-1.83,-0.78,-0.00,-0.00
-1.81,-0.78,-0.00,-0.00
-1.79,-0.78,-0.00,-0.00
