PC1,PC2,PC3,PC4
-1.26,-0.72,-0.00,-0.00
-1.24,-0.73,-0.00,-0.00
-1.21,-0.73,-0.00,-0.00
-1.18,-0.73,-0.00,-0.00
-1.16,-0.73,-0.00,-0.00
-1.13,-0.74,-0.00,-0.00
-1.11,-0.74,-0.00,-0.00
-1.08,-0.75,-0.00,-0.00
-1.05,-0.75,-0.00,-0.00
-1.03,-0.76,-0.00,-0.00
-1.00,-0.76,0.00,-0.00
-0.98,-0.77,-0.00,-0.00
-0.95,-0.77,-0.00,-0.00
-0.93,-0.77,-0.00,-0.00
-0.90,-0.78,-0.00,-0.00
-0.88,-0.78,-0.00,-0.00
-0.85,-0.78,-0.00,-0.00
-0.82,-0.79,-0.00,-0.00
-0.80,-0.79,-0.00,-0.00
-0.77,-0.80,-0.00,-0.00
-0.75,-0.80,-0.00,-0.00
-0.72,-0.81,-0.00,-0.00
-0.70,-0.81,-0.00,-0.00
-0.67,-0.82,-0.00,-0.00
-0.64,-0.82,-0.00,-0.00
-0.62,-0.82,-0.00,-0.00
-0.59,-0.83,0.00,-0.00
-0.57,-0.83,0.00,-0.00
-0.54,-0.83,0.00,-0.00
-0.51,-0.84,0.00,-0.00
-0.49,-0.84,0.00,-0.00
-0.46,-0.84,-0.00,-0.00
-0.44,-0.86,0.00,-0.00
-0.41,-0.85,-0.00,-0.00
-0.39,-0.86,-0.00,-0.00
-0.36,-0.86,0.00,0.00
-0.33,-0.87,-0.00,0.00
-0.31,-0.87,-0.00,0.00
-0.28,-0.87,-0.00,0.00
-0.26,-0.88,-0.00,0.00
-0.23,-0.88,0.00,0.00
-0.21,-0.89,-0.00,0.00
-0.18,-0.90,0.00,0.00
-0.16,-0.90,0.00,0.00
-0.13,-0.90,0.00,0.00
-0.10,-0.90,0.00,0.00
-0.08,-0.91,0.00,0.00
-0.05,-0.91,0.00,0.00
-0.03,-0.92,0.00,0.00
-0.00,-0.92,0.00,0.00
0.02,-0.92,-0.00,0.00
0.05,-0.93,0.00,0.00
0.08,-0.94,-0.00,0.00
0.10,-0.94,0.00,0.00
0.13,-0.94,0.00,0.00
0.15,-0.95,-0.00,0.00
0.18,-0.95,0.00,0.00
0.21,-0.95,0.00,0.00
0.23,-0.96,0.00,0.00
0.26,-0.96,0.00,0.00
0.28,-0.97,0.00,0.00
0.31,-0.97,0.00,0.00
0.33,-0.98,0.00,0.00
0.36,-0.98,0.00,0.00
0.39,-0.98,0.00,0.00
0.41,-0.99,0.00,0.00
0.43,-0.99,0.00,0.00
0.46,-1.00,0.00,0.00
0.49,-1.00,0.00,0.00
0.51,-1.00,0.00,0.00
0.54,-1.01,0.00,0.00
0.56,-1.01,-0.00,0.00
0.59,-1.02,0.00,0.00
0.62,-1.02,0.00,0.00
0.64,-1.03,0.00,0.00
0.67,-1.03,0.00,0.00
0.69,-1.03,0.00,0.00
0.72,-1.04,0.00,0.00
0.74,-1.04,0.00,0.00
0.77,-1.04,0.00,0.00
0.80,-1.05,0.00,0.00
0.83,-1.05,0.00,0.00
0.85,-1.06,0.00,0.00
0.87,-1.06,0.00,0.00
0.90,-1.07,0.00,0.00
0.93,-1.07,0.00,0.00
0.95,-1.07,0.00,0.00
0.98,-1.08,0.00,0.00
1.00,-1.08,0.00,0.00
1.03,-1.09,0.00,0.00
1.05,-1.09,0.00,0.00
1.08,-1.09,0.00,0.00
1.11,-1.10,0.00,0.00
1.13,-1.10,0.00,0.00
1.15,-1.11,0.00,0.00
1.18,-1.11,0.00,0.00
1.21,-1.12,0.00,0.00
1.23,-1.12,0.00,0.00
1.26,-1.12,0.00,0.00
1.28,-1.13,0.00,0.00
1.31,-1.13,0.00,0.00
1.34,-1.13,0.00,0.00
1.36,-1.14,0.00,0.00
1.39,-1.14,0.00,0.00
1.41,-1.15,0.00,0.00
1.44,-1.15,0.00,0.00
1.46,-1.16,0.00,0.00
1.49,-1.16,0.00,0.00
1.52,-1.16,0.00,0.00
1.54,-1.17,0.00,0.00
1.57,-1.17,0.00,0.00
1.59,-1.18,0.00,0.00
1.62,-1.18,0.00,0.00
1.64,-1.18,0.00,0.00
1.67,-1.19,0.00,0.00
1.69,-1.20,0.00,0.00
1.72,-1.20,0.00,0.00
1.75,-1.20,0.00,0.00
1.77,-1.21,0.00,0.00
1.80,-1.21,0.00,0.00
1.82,-1.21,0.00,0.00
1.85,-1.22,0.00,0.00
1.87,-1.22,0.00,0.00
1.90,-1.22,0.00,0.00
1.92,-1.24,0.00,0.00
1.95,-1.23,0.00,0.00
1.98,-1.24,0.00,0.00
2.00,-1.24,0.00,0.00
2.02,-1.25,0.00,0.00
2.05,-1.25,0.00,0.00
2.08,-1.25,0.00,0.00
2.10,-1.26,0.00,0.00
2.13,-1.26,0.00,0.00
2.16,-1.27,0.00,0.00
2.18,-1.27,0.00,0.00
2.20,-1.28,0.00,0.00
2.23,-1.28,0.00,0.00
2.26,-1.28,0.00,0.00
-2.56,-0.57,-0.00,-0.00
-2.46,-0.10,-0.00,-0.00
-2.43,-0.10,-0.00,-0.00
-2.33,0.36,-0.00,-0.00
-2.23,0.83,-0.00,-0.00
-2.20,0.83,-0.00,-0.00
-2.10,1.30,-0.00,-0.00
-2.08,1.30,-0.00,-0.00
-2.07,1.18,-0.00,-0.00
-2.30,-0.43,-0.00,-0.00
-2.28,-0.43,-0.00,-0.00
-2.16,0.12,-0.00,-0.00
-2.14,0.12,-0.00,-0.00
-2.11,0.12,-0.00,-0.00
-1.98,0.79,-0.00,-0.00
-1.95,0.79,-0.00,-0.00
-1.85,1.24,-0.00,-0.00
-2.06,-0.18,-0.00,-0.00
-2.03,-0.19,-0.00,-0.00
-2.05,-0.48,-0.00,-0.00
-2.03,-0.49,-0.00,-0.00
-1.92,-0.03,-0.00,-0.00
-1.82,0.44,-0.00,-0.00
-1.79,0.43,-0.00,-0.00
-1.73,0.67,-0.00,-0.00
-1.67,0.90,-0.00,-0.00
-1.64,0.89,-0.00,-0.00
-1.84,-0.51,-0.00,-0.00
-1.79,-0.37,-0.00,-0.00
-1.77,-0.37,-0.00,-0.00
-1.67,0.09,-0.00,-0.00
-1.56,0.55,-0.00,-0.00
-1.54,0.55,-0.00,-0.00
-1.43,1.02,-0.00,-0.00
-1.41,1.02,-0.00,-0.00
-1.38,1.01,-0.00,-0.00
-1.56,-0.27,-0.00,-0.00
-1.53,-0.27,-0.00,-0.00
-1.50,-0.24,-0.00,-0.00
-1.39,0.29,-0.00,-0.00
-1.36,0.28,-0.00,-0.00
-1.28,0.67,-0.00,-0.00
-1.18,1.13,-0.00,-0.00
-1.15,1.13,-0.00,-0.00
-1.34,-0.23,-0.00,-0.00
-1.32,-0.23,-0.00,-0.00
-1.31,-0.36,-0.00,-0.00
-1.22,0.05,-0.00,-0.00
-1.19,0.05,-0.00,-0.00
-1.12,0.33,-0.00,-0.00
-1.02,0.79,-0.00,-0.00
-1.00,0.79,-0.00,-0.00
-0.92,1.08,-0.00,-0.00
-1.09,-0.16,-0.00,-0.00
-1.06,-0.16,-0.00,-0.00
-1.05,-0.22,-0.00,-0.00
-1.02,-0.23,-0.00,-0.00
-0.92,0.22,-0.00,-0.00
-0.82,0.70,-0.00,-0.00
-0.80,0.69,-0.00,-0.00
-0.73,0.92,0.00,-0.00
-0.69,1.05,-0.00,-0.00
-0.66,1.05,-0.00,-0.00
-0.86,-0.37,-0.00,-0.00
-0.75,0.14,-0.00,-0.00
-0.73,0.14,-0.00,-0.00
-0.70,0.14,-0.00,-0.00
-0.67,0.13,-0.00,-0.00
-0.58,0.59,-0.00,-0.00
-0.63,0.10,-0.00,-0.00
-0.60,0.10,-0.00,-0.00
-0.72,-0.83,-0.00,-0.00
-0.63,-0.36,-0.00,-0.00
-0.60,-0.37,-0.00,-0.00
-0.50,0.10,-0.00,-0.00
-0.47,0.10,-0.00,-0.00
-0.44,0.09,-0.00,-0.00
-0.31,0.78,0.00,-0.00
-0.28,0.77,0.00,-0.00
-0.51,-0.81,0.00,-0.00
-0.47,-0.75,0.00,-0.00
-0.45,-0.75,-0.00,-0.00
-0.35,-0.29,0.00,-0.00
-0.25,0.18,-0.00,-0.00
-0.22,0.17,-0.00,-0.00
-0.12,0.64,0.00,-0.00
-0.09,0.64,-0.00,-0.00
-0.10,0.41,-0.00,-0.00
-0.24,-0.60,-0.00,0.00
-0.21,-0.60,-0.00,0.00
-0.15,-0.35,0.00,0.00
-0.04,0.17,-0.00,-0.00
-0.01,0.16,0.00,-0.00
0.10,0.68,0.00,-0.00
0.12,0.68,0.00,-0.00
0.18,0.85,0.00,-0.00
0.03,-0.21,0.00,0.00
0.06,-0.22,0.00,0.00
0.02,-0.65,0.00,0.00
0.08,-0.42,0.00,0.00
0.10,-0.43,-0.00,0.00
0.24,0.27,0.00,0.00
0.34,0.74,-0.00,0.00
0.37,0.73,0.00,0.00
0.43,0.95,0.00,0.00
0.46,0.95,-0.00,0.00
0.21,-0.75,0.00,0.00
0.26,-0.61,0.00,0.00
0.29,-0.62,0.00,0.00
0.37,-0.22,0.00,0.00
0.48,0.25,0.00,0.00
0.50,0.24,0.00,0.00
0.60,0.70,0.00,0.00
0.60,0.50,0.00,0.00
0.62,0.50,0.00,0.00
0.45,-0.71,0.00,0.00
0.48,-0.72,0.00,0.00
0.56,-0.41,0.00,0.00
0.69,0.23,0.00,0.00
0.71,0.23,0.00,0.00
0.74,0.25,0.00,0.00
0.85,0.74,-0.00,0.00
0.87,0.74,0.00,0.00
0.72,-0.36,0.00,0.00
0.75,-0.36,0.00,0.00
0.72,-0.72,0.00,0.00
0.82,-0.25,0.00,0.00
0.84,-0.26,0.00,0.00
0.94,0.20,0.00,0.00
1.04,0.64,0.00,0.00
1.07,0.64,0.00,0.00
1.12,0.78,0.00,0.00
0.91,-0.67,0.00,0.00
0.94,-0.67,0.00,0.00
0.97,-0.65,0.00,0.00
0.99,-0.66,0.00,0.00
1.09,-0.19,0.00,0.00
1.20,0.30,0.00,0.00
1.23,0.30,0.00,0.00
1.18,-0.11,0.00,0.00
1.05,-1.12,0.00,0.00
1.08,-1.13,0.00,0.00
1.18,-0.66,0.00,0.00
1.20,-0.66,0.00,0.00
1.26,-0.44,0.00,0.00
1.40,0.27,0.00,0.00
1.43,0.26,0.00,0.00
1.48,0.43,0.00,0.00
1.26,-1.10,0.00,0.00
1.29,-1.10,0.00,0.00
1.34,-0.92,0.00,0.00
1.44,-0.51,0.00,0.00
1.46,-0.52,0.00,0.00
1.56,-0.05,0.00,0.00
1.59,-0.06,0.00,0.00
1.69,0.41,0.00,0.00
1.75,0.66,0.00,0.00
1.78,0.65,0.00,0.00
1.53,-1.08,0.00,0.00
1.63,-0.61,0.00,0.00
1.65,-0.61,0.00,0.00
1.72,-0.39,0.00,0.00
1.74,-0.39,0.00,0.00
1.81,-0.16,0.00,0.00
1.91,0.30,0.00,0.00
1.93,0.30,0.00,0.00
1.85,-0.40,0.00,0.00
1.77,-1.05,0.00,0.00
1.80,-1.06,0.00,0.00
1.90,-0.60,0.00,0.00
1.92,-0.60,0.00,0.00
2.02,-0.13,0.00,0.00
2.09,0.10,0.00,0.00
2.11,0.09,0.00,0.00
2.21,0.59,0.00,0.00
1.99,-1.00,0.00,0.00
2.01,-1.00,0.00,0.00
2.08,-0.76,0.00,0.00
2.10,-0.76,0.00,0.00
2.17,-0.53,0.00,0.00
2.27,-0.07,0.00,0.00
2.29,-0.07,0.00,0.00
2.40,0.39,0.00,0.00
2.44,0.51,0.00,0.00
2.46,0.51,0.00,0.00
2.25,-0.97,0.00,0.00
2.36,-0.46,0.00,0.00
2.39,-0.46,0.00,0.00
-2.56,-0.57,-0.00,-0.00
-2.52,-0.53,-0.00,-0.00
-2.50,-0.53,-0.00,-0.00
-2.46,-0.47,-0.00,-0.00
-2.33,0.21,-0.00,-0.00
-2.30,0.21,-0.00,-0.00
-2.27,0.25,-0.00,-0.00
-2.25,0.24,-0.00,-0.00
-2.22,0.24,-0.00,-0.00
-2.19,0.24,-0.00,-0.00
-2.17,0.24,-0.00,-0.00
-2.12,0.39,-0.00,-0.00
-2.09,0.39,-0.00,-0.00
-2.07,0.34,-0.00,-0.00
-2.06,0.28,-0.00,-0.00
-2.03,0.28,-0.00,-0.00
-2.08,-0.18,0.00,-0.00
-2.06,-0.23,-0.00,-0.00
-2.04,-0.23,-0.00,-0.00
-2.01,-0.23,-0.00,-0.00
-1.99,-0.24,-0.00,-0.00
-1.95,-0.21,-0.00,-0.00
-1.93,-0.21,-0.00,-0.00
-1.90,-0.21,-0.00,-0.00
-1.87,-0.22,-0.00,-0.00
-1.85,-0.22,-0.00,-0.00
-1.82,-0.23,-0.00,-0.00
-1.79,-0.24,-0.00,-0.00
-1.77,-0.23,-0.00,-0.00
-1.74,-0.23,-0.00,-0.00
-1.72,-0.24,-0.00,-0.00
-1.69,-0.24,-0.00,-0.00
-1.67,-0.24,-0.00,-0.00
-1.64,-0.25,-0.00,-0.00
-1.61,-0.25,-0.00,-0.00
-1.58,-0.25,-0.00,-0.00
-1.57,-0.32,-0.00,-0.00
-1.54,-0.33,-0.00,-0.00
-1.51,-0.27,-0.00,-0.00
-1.48,-0.30,-0.00,-0.00
-1.46,-0.30,-0.00,-0.00
-1.43,-0.28,-0.00,-0.00
-1.40,-0.28,-0.00,-0.00
-1.38,-0.29,-0.00,-0.00
-1.35,-0.29,-0.00,-0.00
-1.33,-0.29,-0.00,-0.00
-1.21,0.28,-0.00,-0.00
-1.00,1.40,-0.00,-0.00
-0.98,1.40,-0.00,-0.00
-0.94,1.44,-0.00,-0.00
-0.91,1.47,-0.00,-0.00
-0.89,1.46,-0.00,-0.00
-0.86,1.44,-0.00,-0.00
-0.83,1.48,-0.00,-0.00
-0.80,1.48,-0.00,-0.00
-0.77,1.53,-0.00,-0.00
-0.74,1.52,-0.00,-0.00
-0.72,1.47,-0.00,-0.00
-0.69,1.53,-0.00,-0.00
-0.66,1.53,-0.00,-0.00
-0.63,1.55,-0.00,-0.00
-0.61,1.55,-0.00,-0.00
-0.58,1.54,-0.00,-0.00
-0.56,1.52,-0.00,-0.00
-0.53,1.53,-0.00,-0.00
-0.51,1.53,-0.00,-0.00
-0.47,1.57,-0.00,-0.00
-0.45,1.56,-0.00,-0.00
-0.43,1.48,-0.00,-0.00
-0.40,1.55,-0.00,-0.00
-0.37,1.55,-0.00,-0.00
-0.34,1.59,-0.00,-0.00
-0.31,1.58,-0.00,-0.00
-0.28,1.58,-0.00,-0.00
-0.26,1.60,-0.00,-0.00
-0.24,1.54,-0.00,-0.00
-0.21,1.53,-0.00,-0.00
-0.18,1.58,0.00,-0.00
-0.15,1.58,0.00,-0.00
-0.12,1.58,0.00,-0.00
-0.09,1.64,0.00,-0.00
-0.07,1.64,-0.00,-0.00
-0.04,1.65,0.00,-0.00
-0.01,1.62,-0.00,-0.00
0.01,1.62,-0.00,-0.00
0.04,1.64,0.00,-0.00
0.07,1.63,-0.00,-0.00
0.09,1.61,-0.00,-0.00
0.11,1.55,-0.00,-0.00
0.13,1.55,-0.00,-0.00
0.17,1.61,-0.00,-0.00
0.20,1.66,-0.00,-0.00
0.23,1.66,-0.00,-0.00
0.25,1.63,0.00,-0.00
0.27,1.63,0.00,-0.00
0.31,1.66,0.00,-0.00
0.33,1.64,0.00,-0.00
0.35,1.63,0.00,-0.00
0.38,1.64,0.00,-0.00
0.41,1.65,0.00,-0.00
0.44,1.65,-0.00,-0.00
0.47,1.68,0.00,-0.00
0.50,1.69,-0.00,-0.00
0.52,1.68,-0.00,-0.00
0.54,1.65,0.00,-0.00
0.57,1.65,-0.00,-0.00
0.60,1.66,-0.00,-0.00
0.63,1.69,-0.00,-0.00
0.65,1.69,0.00,-0.00
0.68,1.66,0.00,-0.00
0.71,1.70,0.00,-0.00
0.74,1.69,0.00,0.00
0.76,1.67,0.00,0.00
0.79,1.69,0.00,0.00
0.81,1.69,0.00,0.00
0.84,1.71,0.00,0.00
0.87,1.70,0.00,0.00
0.89,1.67,0.00,0.00
0.91,1.67,0.00,0.00
0.94,1.66,0.00,0.00
0.97,1.69,0.00,0.00
1.00,1.71,-0.00,0.00
1.03,1.71,0.00,0.00
1.05,1.68,0.00,0.00
1.08,1.68,0.00,0.00
1.10,1.70,0.00,0.00
1.13,1.69,0.00,0.00
1.16,1.69,0.00,0.00
1.18,1.68,0.00,0.00
1.21,1.67,0.00,0.00
1.24,1.67,0.00,0.00
1.26,1.69,0.00,0.00
1.29,1.70,0.00,0.00
1.32,1.70,0.00,0.00
1.35,1.70,0.00,0.00
1.37,1.70,0.00,0.00
1.40,1.71,0.00,0.00
1.42,1.70,0.00,0.00
1.45,1.70,0.00,0.00
1.47,1.69,0.00,0.00
1.50,1.68,0.00,0.00
1.53,1.68,0.00,0.00
1.56,1.72,0.00,0.00
1.58,1.71,0.00,0.00
1.61,1.71,0.00,0.00
1.63,1.72,0.00,0.00
1.66,1.71,0.00,0.00
1.69,1.72,0.00,0.00
1.71,1.70,0.00,0.00
1.74,1.69,0.00,0.00
1.76,1.66,0.00,0.00
1.79,1.69,0.00,0.00
1.81,1.68,0.00,0.00
1.84,1.71,0.00,0.00
1.87,1.71,0.00,0.00
1.89,1.71,0.00,0.00
1.93,1.72,0.00,0.00
1.95,1.72,0.00,0.00
1.58,-0.78,0.00,0.00
1.60,-0.79,0.00,0.00
1.63,-0.79,0.00,0.00
1.65,-0.85,0.00,0.00
1.67,-0.86,0.00,0.00
1.70,-0.79,0.00,0.00
1.73,-0.79,0.00,0.00
1.76,-0.80,0.00,0.00
1.78,-0.82,0.00,0.00
1.81,-0.81,0.00,0.00
1.84,-0.81,0.00,0.00
1.86,-0.81,0.00,0.00
1.88,-0.82,0.00,0.00
1.91,-0.82,0.00,0.00
1.94,-0.83,0.00,0.00
1.96,-0.84,0.00,0.00
1.99,-0.84,0.00,0.00
2.01,-0.84,0.00,0.00
2.04,-0.84,0.00,0.00
2.06,-0.84,0.00,0.00
2.09,-0.85,0.00,0.00
2.12,-0.85,0.00,0.00
2.26,-0.09,0.00,0.00
2.29,-0.09,0.00,0.00
2.47,0.82,0.00,0.00
2.50,0.89,0.00,0.00
2.52,0.88,0.00,0.00
2.56,0.93,0.00,0.00
2.59,0.94,0.00,0.00
2.61,0.93,0.00,0.00
