tenant-a,tenant-b,tenant-c,tenant-d
4357903.78,-9166146699.39,0.00,-11996909381.72
-9166146699.39,866948976313595.12,0.00,-240521978678080.75
0.00,0.00,0.00,0.00
-11996909381.72,-240521978678080.75,0.00,274261740925291.09
