tenant-a,tenant-b,tenant-c,tenant-d
0.0000,0.0859,0.0831,0.0681
0.0859,0.0000,0.0804,0.0762
0.0831,0.0804,0.0000,0.0744
0.0681,0.0762,0.0744,0.0000
