,value
count,11.0
mean,5.289962651440226
std,2.4645884016333315
min,0.6596231352610904
25%,3.8348477964954566
50%,5.291311888641306
75%,7.343891238990515
max,8.001251189825034
skewness,-0.5675906364857556
kurtosis,-0.8834999250114461
median,5.291311888641306
iqr,3.509043442495058
cv,0.46589901744624446
