,value
count,187.0
mean,2.0402271011297293
std,0.3325251809181447
min,0.0421842021171223
25%,1.9467014633183575
50%,2.109640642494901
75%,2.237195491723928
max,2.2665710277080806
skewness,-3.7960429292178244
kurtosis,17.462822989136004
median,2.109640642494901
iqr,0.2904940284055706
cv,0.16298439557734354
