,value
count,246.0
mean,0.017636415076355706
std,0.0007946205979270786
min,0.015212121212121149
25%,0.017228940116253838
50%,0.017651956862352523
75%,0.018080626410069772
max,0.0195451074506379
skewness,-0.4486164219068564
kurtosis,1.2345686383931493
median,0.017651956862352523
iqr,0.0008516862938159342
cv,0.04505567568504261
