,value
count,93.0
mean,1.2338286687488806
std,0.010829780729910051
min,1.2166666666666668
25%,1.2257575757575756
50%,1.2430738131551555
75%,1.243939393939394
max,1.2439393939393941
skewness,-0.3262634042039891
kurtosis,-1.5487342286932557
median,1.2430738131551555
iqr,0.0181818181818183
cv,0.008777378094878927
