value,value,value,phase_number,phase_number,phase_number,experiment_elapsed_seconds,experiment_elapsed_seconds,experiment_elapsed_seconds,experiment_elapsed_minutes,experiment_elapsed_minutes,experiment_elapsed_minutes
phase_number,experiment_elapsed_seconds,experiment_elapsed_minutes,value,experiment_elapsed_seconds,experiment_elapsed_minutes,value,phase_number,experiment_elapsed_minutes,value,phase_number,experiment_elapsed_seconds
value,value,value,phase_number,phase_number,phase_number,experiment_elapsed_seconds,experiment_elapsed_seconds,experiment_elapsed_seconds,experiment_elapsed_minutes,experiment_elapsed_minutes,experiment_elapsed_minutes
phase_number,experiment_elapsed_seconds,experiment_elapsed_minutes,value,experiment_elapsed_seconds,experiment_elapsed_minutes,value,phase_number,experiment_elapsed_minutes,value,phase_number,experiment_elapsed_seconds
0,0.6931357986040676,0.5204244530692719,1.3836465597893726,1.3836465597893723,1.3836465597893728,0,0,0.8898739423785205,0,0,1.3836465597893723
value -> phase_number,value -> experiment_elapsed_seconds,value -> experiment_elapsed_minutes,phase_number -> value,phase_number -> experiment_elapsed_seconds,phase_number -> experiment_elapsed_minutes,experiment_elapsed_seconds -> value,experiment_elapsed_seconds -> phase_number,experiment_elapsed_seconds -> experiment_elapsed_minutes,experiment_elapsed_minutes -> value,experiment_elapsed_minutes -> phase_number,experiment_elapsed_minutes -> experiment_elapsed_seconds
